"N","Код","Найменування","Собіварт.","Націнка","Ціна","Ш/В/С","К-сть","Сума 1","Сума 2"
"386","8436547646555","Міні печиво paw patrol maxies 100g","56.00","25.00","70.00","0","0.00","0.00","0.00"
"387","8445290306401","Вафлі ""Світоч Артек"" смак шоколаду","15.30","25.00","20.00","0","6.00","91.80","120.00"
"388","8445290306623","Артек класичний світоч 70г","15.30","35.00","20.00","0","2.00","30.60","40.00"
"389","8445290306647","Вафлі артек Світоч пломбір 70г","15.30","25.00","20.00","0","4.00","61.20","80.00"
"390","8445290306661","Вафлі артек горіх 71г","15.30","30.72","20.00","0","5.00","76.50","100.00"
"391","8445291098572","Вафлі ""Світоч Артек"" класичний 188г","37.80","30.00","50.00","0","3.00","113.40","150.00"
"392","8445291098916","Вафлі ""Світоч Артек"" смак пломбіру","37.80","30.00","50.00","0","2.00","75.60","100.00"
"393","8445291971141","Вафлі ""Світоч Артек"" смак шоколаду","37.80","30.00","50.00","0","0.00","0.00","0.00"
"394","8445291972964","Вафлі ""Світоч Артек"" смак горіховий 188г","37.80","30.00","50.00","0","3.00","113.40","150.00"

