"N","Код","Найменування","Собіварт.","Націнка","Ціна","Ш/В/С","К-сть","Сума 1","Сума 2"
"70","4820293251042","Данон напій кисломолочний по-східному Айран 2.5% 700г","56.98","35.00","77.00","0","0.00","0.00","0.00"
"71","4820293251066","Данон напій кисломолочний по-східному Айран 2.5% 290 гр","28.06","40.00","40.00","0","0.00","0.00","0.00"
"72","4820301130093","Молоко дари Карпат 2.5% ультрапастер 1л","38.64","30.00","50.00","0","0.00","0.00","0.00"
"73","4823065702346","Молоко Lactel 2,5% з вітам D 1л пит ульт/паст пак","37.00","25.58","57.00","0","1.00","37.00","57.00"
"74","5900512320359","молоко Mlekovita червоне 3,2% 1л","34.50","35.00","47.00","0","24.00","828.00","1,128.00"
"75","5900512350080","Йогурт Грецький млековіта 400гр.польща","42.00","30.00","56.00","0","1.00","42.00","56.00"
"76","5900512990071","Йогурт Полуниця Польський 350г","30.50","35.00","42.00","0","1.00","30.50","42.00"
"77","5900512990095","Йогурт млековіта польський зі смаком персика і макуї 350г","30.50","35.00","42.00","0","2.00","61.00","84.00"
"78","5900512990378","Вершки Mlekovita 30% 0.5л","111.50","33.00","149.00","0","4.00","446.00","596.00"
"79","5900512990392","Вершки 18% польща  500г. Млековіта","85.00","30.00","112.00","0","1.00","85.00","112.00"
"80","5900820001858","Вершки порційні Laciata 10ml","2.00","150.00","5.00","0","0.00","0.00","0.00"
"81","5902150595250","Десерт Prebiotok з манго 120 г","21.84","40.00","31.00","0","3.00","65.52","93.00"
"82","5902150595267","десерт Prebiotok з полуницею 120 г","21.84","40.00","31.00","0","4.00","87.36","124.00"
"83","7622300318116","філадельфія зелень 175г","38.00","35.00","51.00","0","0.00","0.00","0.00"
"84","7622300568160","філадельфія запечений перець 175г","38.00","35.00","51.00","0","0.00","0.00","0.00"

